,created_at,text,attitudes_count,comments_count,reposts_count,scheme
39,2018-03-28 21:33:15,回复<a href='https://m.weibo.cn/n/酷鱼体育'>@酷鱼体育</a>:我这些年多数情况就是满的，但有时有闲钱也找不到机会，就等一等，总是有机会的，比如阶段性调整之时。//<a href='https://m.weibo.cn/n/酷鱼体育'>@酷鱼体育</a>:闲大，想请教一下，如果您在没有合适的买入标的时，是手持现金吗？还是怎样？,20.0,5.0,33.0,https://m.weibo.cn/status/G9vtWzly9?mblogid=G9vtWzly9&luicode=10000011&lfid=1076031254381361
40,2018-03-28 21:30:00,"回复<a href='https://m.weibo.cn/n/温暖洁森'>@温暖洁森</a>:巴菲特说过这样的话：没有见有人经过十年才接受价值投资的。芒格的话说是：我们人类有一种可怕的思想关闭机制。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/温暖洁森'>@温暖洁森</a>:我父亲都20年但理念完全不同，我们现在互相影响，我坚持长期价投它是短线高抛低吸，希望能否影响并使其有所改变",11.0,5.0,10.0,https://m.weibo.cn/status/G9vsD0qDi?mblogid=G9vsD0qDi&luicode=10000011&lfid=1076031254381361
41,2018-03-28 21:22:46,回复<a href='https://m.weibo.cn/n/丁庆江'>@丁庆江</a>:呵呵，不用一个人教，我就只是一个在股市里生活了18年的小散，说得好听一点叫个人投资者，或者叫独立投资人。如果说还有点投资思想的话，那都是从巴菲特思想中学来的，无他也。//<a href='https://m.weibo.cn/n/丁庆江'>@丁庆江</a>:闲大到底何许人也我丁庆江冒昧请教！,25.0,13.0,48.0,https://m.weibo.cn/status/G9vpHiMsG?mblogid=G9vpHiMsG&luicode=10000011&lfid=1076031254381361
42,2018-03-28 20:39:23,"回复<a href='https://m.weibo.cn/n/巴渝风行-S'>@巴渝风行-S</a>:腰斩又有何妨？在我持有格力9年多、茅台5-6年的历程之中，你打开K线图，看一看有多少百分之二三十，或者百分之五十的调整？经受不住这种波动，就别吃长期投资这碗饭。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/巴渝风行-S'>@巴渝风行-S</a>:今年也会腰斩",71.0,9.0,61.0,https://m.weibo.cn/status/G9v85b8lw?mblogid=G9v85b8lw&luicode=10000011&lfid=1076031254381361
43,2018-03-28 20:19:28,【内心平静】近期去年上涨得很欢的白马股们似乎个个有闪崩之势，今天茅台与格力双雄更是下跌4个多点，而且茅台的下跌还是在昨天公布超预期年报的情况下。面对这种下跌、调整，有些人似乎又有些不淡定了。如果这点小的波动在心里都过不了关，还怎么能够坚持长期投资呢？想一想格力电器，15年股价腰斩不也是这样过来了吗？！再说了，去年这些白马们差不多走了翻倍行情，哪能如此不断上涨下去呢？来点深度的调整其实是十分正常的，作为一个理性的投资者心里早就当有如此预期。<br/>长期投资必须具有独立思考与内心平静的品质，如果说在股市上有什么法宝的话，我认为，这就应该是。1、一家公司的长期业绩与股价表现正相关，时间越长，这种关联度越大，而短期来讲，就谈不上什么关联了。2、波动并不是风险，真正的风险来源于本金的永久损失与回报不足，除此之外，还有什么风险吗？没有了。3、短期的股价对于长期投资者有什么意义吗？没有什么意义，如果说有意义的话，只有在你买入与卖出之时才有意义。牢记这三点，自然内心就平静了。<br/>其实，我内心现在盼着的就两点：1、茅台、格力可以深度调整一下，这样其实正应了那句话：洗洗更健康，可以将那些趋势分子、叶公好龙分子们清除出去，而剩下坚定的长期股东们；2、在分红资金未到账之前，股价最好下跌，以让我将分红资金再投入，以买入更多的优秀企业的股权资产。<br/>是的，我将优秀企业的股权是视之为资产的，而所谓资产，是“钱生钱”之意也。,183.0,90.0,345.0,https://m.weibo.cn/status/G9uZZmXeU?mblogid=G9uZZmXeU&luicode=10000011&lfid=1076031254381361
44,2018-03-28 19:07:10,回复<a href='https://m.weibo.cn/n/饭统荆小六'>@饭统荆小六</a>:我并不推荐买入，因为茅台着眼于未来五年、十年是否便宜，这是仁者见仁智者见智的事情。投资我还是喜欢抓住我自己说的三大机遇。//<a href='https://m.weibo.cn/n/饭统荆小六'>@饭统荆小六</a>:30倍的茅台确定合适买入？,13.0,7.0,7.0,https://m.weibo.cn/status/G9uwElpJ5?mblogid=G9uwElpJ5&luicode=10000011&lfid=1076031254381361
45,2018-03-28 19:01:22,在早期我还真常看看机构们在干什么，现在早不看了！我读年报时，基本上不关心机构们了，甚至连股东人数也不分析了。为什么呢？因为机构们无论国内还是国外，其资金主要还是“搏弈资金”居多，他们是想追求“超额收益”的。个人投资者没有必要这么干。优秀企业合理或便宜了便可以买，并以年为单位长持。,56.0,14.0,36.0,https://m.weibo.cn/status/G9uuimK41?mblogid=G9uuimK41&luicode=10000011&lfid=1076031254381361
46,2018-03-28 18:51:33,"发表了博文《郭广昌：致复星股东的一封信》链接地址：<a data-url=""http://t.cn/RnQj0SI"" href=""http://finance.sina.com.cn/stock/hkstock/ggscyd/2018-03-28/doc-ifysqfnh9823http://blog.sina.com.cn/s/blog_4ac457310102xfwq.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">郭广昌：致复星股东的一封信</a> ​",14.0,2.0,32.0,https://m.weibo.cn/status/G9uqjkH9E?mblogid=G9uqjkH9E&luicode=10000011&lfid=1076031254381361
47,2018-03-28 18:17:09,"这你就不懂了，研究不仅要研究好的，还要研究差的，特别要研究好的是为何变差的，比如海正早些年在业内还是不错的，可是为什么如此陨落呢？现在他与辉瑞合作，又在生物医药、创新药上下大力气，有改变否呢？<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_sikao-7f3b022e72.png"" style=""width:1em;height:1em;"" alt=""[思考]""></span>/<a href='https://m.weibo.cn/n/大道平淡平安'>@大道平淡平安</a>: 海正就算了，瞎研究<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_han-4ce3c6bac3.png"" style=""width:1em;height:1em;"" alt=""[汗]""></span>//<a href='https://m.weibo.cn/n/闲来一坐s话投资'>@闲来一坐s话投资</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>恒瑞，复星，海正",16.0,10.0,10.0,https://m.weibo.cn/status/G9uclzaCE?mblogid=G9uclzaCE&luicode=10000011&lfid=1076031254381361
48,2018-03-28 17:50:00,转发微博,5.0,0.0,0.0,https://m.weibo.cn/status/G9u1kpQfa?mblogid=G9u1kpQfa&luicode=10000011&lfid=1076031254381361
49,2018-03-28 17:44:31,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>恒瑞，复星，海正",16.0,2.0,36.0,https://m.weibo.cn/status/G9tZ6mw41?mblogid=G9tZ6mw41&luicode=10000011&lfid=1076031254381361
50,2018-03-27 23:04:53,//<a href='https://m.weibo.cn/n/羊总之花菜炒蟹'>@羊总之花菜炒蟹</a>:<a class='k' href='https://m.weibo.cn/k/%E5%8E%89%E5%AE%B3%E4%BA%86%E6%88%91%E7%9A%84%E5%A4%A7%E8%8C%85%E5%8F%B0?from=feed'>#厉害了我的大茅台#</a> 少融资炖分红企业的典范//<a href='https://m.weibo.cn/n/中欧苹果'>@中欧苹果</a>://<a href='https://m.weibo.cn/n/吴小朋同学'>@吴小朋同学</a>:转发微博,4.0,2.0,16.0,https://m.weibo.cn/status/G9mEE2dCY?mblogid=G9mEE2dCY&luicode=10000011&lfid=1076031254381361
51,2018-03-27 22:59:45,转发微博,5.0,0.0,2.0,https://m.weibo.cn/status/G9mCyBHPU?mblogid=G9mCyBHPU&luicode=10000011&lfid=1076031254381361
52,2018-03-27 21:55:07,"回复<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>//<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>谢谢闲大，看得第一本投资书就是您的十条军规！//<a href='https://m.weibo.cn/n/闲来一坐s话投资'>@闲来一坐s话投资</a>:回复<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:再者，我那时卖出恒瑞医药之时，其增长是有些放缓的，这事也让我明白了，真的没有任何时候适宜将优秀企业脱手！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>",8.0,4.0,10.0,https://m.weibo.cn/status/G9mckvxHu?mblogid=G9mckvxHu&luicode=10000011&lfid=1076031254381361
53,2018-03-27 21:48:49,"回复<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:再者，我那时卖出恒瑞医药之时，其增长是有些放缓的，这事也让我明白了，真的没有任何时候适宜将优秀企业脱手！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:谢谢闲大的回复！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>",17.0,4.0,15.0,https://m.weibo.cn/status/G9m9LvEvT?mblogid=G9m9LvEvT&luicode=10000011&lfid=1076031254381361
54,2018-03-27 21:44:33,"回复<a href='https://m.weibo.cn/n/所谓的波澜不惊'>@所谓的波澜不惊</a>:真情告白，我曾经持有五年的恒瑞医药，那年因为13年买茅台没有那么多钱，就将恒瑞全集中到茅台上了，后来其实一直想买回来，但是16年上半年复星医药提供了王子“遇难”的机会，所以，总的效果也并不比投恒瑞差。对于这二者，我始终对标着看。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>",24.0,3.0,37.0,https://m.weibo.cn/status/G9m82i1sd?mblogid=G9m82i1sd&luicode=10000011&lfid=1076031254381361
55,2018-03-27 20:37:28,"发表了博文《复星医药：这家药企年营收185亿元！未来每年都有10亿重磅产品上市，海外营收超30亿元，能超恒瑞否？》按：来源于杨昕媛E药经理人<a data-url=""http://t.cn/RnTPEsB"" href=""http://mp.weixin.qq.com/s/0glWhttp://blog.sina.com.cn/s/blog_4ac457310102xfsf.html?ref=weibocard"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_article_default.png""></span></i><span class=""surl-text"">复星医药：这家药企年营收185亿元！未来每年都有10亿重磅产品上市，海外营收超30亿元，能超恒瑞否？</a> ​",30.0,7.0,58.0,https://m.weibo.cn/status/G9lGO8RFi?mblogid=G9lGO8RFi&luicode=10000011&lfid=1076031254381361
56,2018-03-27 19:38:45,"嗯，这是我回复雪球上“爱眉小札”时说的，呵呵，让你转到这来了！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>",21.0,5.0,24.0,https://m.weibo.cn/status/G9liYqjLr?mblogid=G9liYqjLr&luicode=10000011&lfid=1076031254381361
57,2018-03-27 18:32:54,"//<a href='https://m.weibo.cn/n/双色杜梋'>@双色杜梋</a>: <span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-4743af66c3.png"" style=""width:1em;height:1em;"" alt=""[中国赞]""></span>",8.0,3.0,2.0,https://m.weibo.cn/status/G9kSfgNLp?mblogid=G9kSfgNLp&luicode=10000011&lfid=1076031254381361
58,2018-03-26 23:39:05,转发微博,10.0,1.0,18.0,https://m.weibo.cn/status/G9ds1De4e?mblogid=G9ds1De4e&luicode=10000011&lfid=1076031254381361
59,2018-03-26 06:16:55,//<a href='https://m.weibo.cn/n/任仁雄'>@任仁雄</a>:转发微博,9.0,0.0,4.0,https://m.weibo.cn/status/G96D10cST?mblogid=G96D10cST&luicode=10000011&lfid=1076031254381361
60,2018-03-25 15:47:41,转发微博,7.0,8.0,12.0,https://m.weibo.cn/status/G90WbEygq?mblogid=G90WbEygq&luicode=10000011&lfid=1076031254381361
61,2018-03-25 12:50:59,回复<a href='https://m.weibo.cn/n/双色杜梋'>@双色杜梋</a>:嗯，我怕女儿买到假货，要到正规渠道买。她说，是在我们这最大的药房新兴药房买的。,28.0,6.0,5.0,https://m.weibo.cn/status/G8ZMt7spa?mblogid=G8ZMt7spa&luicode=10000011&lfid=1076031254381361
62,2018-03-25 12:37:34,"回复<a href='https://m.weibo.cn/n/2018投资新起点'>@2018投资新起点</a>:上火有时是辅料问题，可借助官方网站，学点这方面的知识。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/2018投资新起点'>@2018投资新起点</a>:我也买了，加工好的，半斤1400，一天一块才吃几天上火了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_keai-9f81f72301.png"" style=""width:1em;height:1em;"" alt=""[可爱]""></span>",8.0,7.0,9.0,https://m.weibo.cn/status/G8ZH146bk?mblogid=G8ZH146bk&luicode=10000011&lfid=1076031254381361
63,2018-03-25 12:35:11,"回复<a href='https://m.weibo.cn/n/ddd木凳'>@ddd木凳</a>:是有些玫瑰花瓣的。你借助度限百度一下吧，呵呵，涨姿势的！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/ddd木凳'>@ddd木凳</a>:闲大老师：里面的花是玫瑰花吗？放玫瑰花的有什么营业价值吗",4.0,1.0,0.0,https://m.weibo.cn/status/G8ZG41FDY?mblogid=G8ZG41FDY&luicode=10000011&lfid=1076031254381361
64,2018-03-25 12:23:50,回复<a href='https://m.weibo.cn/n/华尔街金牛'>@华尔街金牛</a>:不是自己的，代熬的。自己熬太麻烦的。凡是正规销售的，当可以代熬的。//<a href='https://m.weibo.cn/n/华尔街金牛'>@华尔街金牛</a>:请问您这是自己加工的阿胶膏吗？,9.0,3.0,2.0,https://m.weibo.cn/status/G8ZBrD4rX?mblogid=G8ZBrD4rX&luicode=10000011&lfid=1076031254381361
65,2018-03-25 12:22:24,转发微博,12.0,0.0,2.0,https://m.weibo.cn/status/G8ZASdNYx?mblogid=G8ZASdNYx&luicode=10000011&lfid=1076031254381361
66,2018-03-25 12:15:45,"【暗服阿胶不肯道，只是未到双击时】这是作为小股东的女儿，给老妈的礼物熬好的阿胶糕，不过，我馋得先尝了一口，感觉味道棒棒哒！于时又吃一口，并问女儿出厂日期，女儿说知道老爸我关心什么，告我2017年12月出的！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;"" alt=""[嘻嘻]""></span> ​",38.0,21.0,26.0,https://m.weibo.cn/status/G8ZyalqXy?mblogid=G8ZyalqXy&luicode=10000011&lfid=1076031254381361
67,2018-03-25 09:37:42,"回复<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haha-bdd6ceb619.png"" style=""width:1em;height:1em;"" alt=""[哈哈]""></span>//<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>:我在想，闲大太太做PE投资太厉害，持有闲大这个优质成长股，一次买进，长期持有，永不卖出。最高境界。",24.0,3.0,2.0,https://m.weibo.cn/status/G8Yw15n4r?mblogid=G8Yw15n4r&luicode=10000011&lfid=1076031254381361
68,2018-03-25 09:17:31,//<a href='https://m.weibo.cn/n/军顺之光'>@军顺之光</a>: 转发微博,10.0,4.0,8.0,https://m.weibo.cn/status/G8YnP68zT?mblogid=G8YnP68zT&luicode=10000011&lfid=1076031254381361
69,2018-03-25 09:03:59,"切，没有它美国佬，我们还不喝茅台酒，吹格力空调，吃双汇肉，暗服点阿胶美容啦？！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_landelini-bc8d668f14.png"" style=""width:1em;height:1em;"" alt=""[白眼]""></span>//<a href='https://m.weibo.cn/n/羊总之花菜炒蟹'>@羊总之花菜炒蟹</a>: 结论很清楚：美帝历史大顶，中国历史底部～～所以，还怕个屁？？？",15.0,8.0,16.0,https://m.weibo.cn/status/G8Yik3xI0?mblogid=G8Yik3xI0&luicode=10000011&lfid=1076031254381361
70,2018-03-25 08:59:54,"经典案例啊，“孙杨效应”+“洪荒之力”，当广而告之！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;"" alt=""[嘻嘻]""></span>//<a href='https://m.weibo.cn/n/葉子张野'>@葉子张野</a>: 牙齿棒棒哒。<a class='k' href='https://m.weibo.cn/k/%E4%B8%89%E5%8F%B6%E6%AD%A3%E7%95%B8?from=feed'>#三叶正畸#</a>",4.0,1.0,2.0,https://m.weibo.cn/status/G8YgFe12V?mblogid=G8YgFe12V&luicode=10000011&lfid=1076031254381361
71,2018-03-25 08:51:28,"回复<a href='https://m.weibo.cn/n/ledmax'>@ledmax</a>:像我公布的女儿账户里，茅台、东阿、同仁堂，现在都是当古董收藏的，其它品种我目前也是作为养老股而准备的，因为我最怕的一件事儿，就是老了缺钱。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/ledmax'>@ledmax</a>:闲大眼中，哪几家可以当稀有收藏品？谢谢<a href='https://m.weibo.cn/n/闲来一坐s话投资'>@闲来一坐s话投资</a>",23.0,8.0,18.0,https://m.weibo.cn/status/G8YdfoUOJ?mblogid=G8YdfoUOJ&luicode=10000011&lfid=1076031254381361
72,2018-03-25 06:41:19,个性化定制吧。每个人体系不同，少的稀有品种可当成古董收藏品的。//<a href='https://m.weibo.cn/n/烈酒清茶'>@烈酒清茶</a>:60倍不卖说不过去啊,12.0,2.0,21.0,https://m.weibo.cn/status/G8Xmq7zqA?mblogid=G8Xmq7zqA&luicode=10000011&lfid=1076031254381361
73,2018-03-25 06:25:44,转发微博,4.0,2.0,2.0,https://m.weibo.cn/status/G8Xg61zS6?mblogid=G8Xg61zS6&luicode=10000011&lfid=1076031254381361
74,2018-03-24 23:45:46,回复<a href='https://m.weibo.cn/n/刘股益'>@刘股益</a>:主要的原因还是在2011年左右炒得太高了，60多倍市盈率，所以，这些年业绩是增长的，但市场却是消化高估值的。比如，我最早的介入是2008年大熊市之时，后来也加仓了，这几年综合计算持有成本也有3多倍的收益了，10年3倍多并不低的。更何况将来有望双击呢。,20.0,1.0,30.0,https://m.weibo.cn/status/G8UDKEvnl?mblogid=G8UDKEvnl&luicode=10000011&lfid=1076031254381361
75,2018-03-24 23:25:50,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>秦玉峰：2018年，东阿阿胶要加快‘走出去’，量化是中医药走向世界舞台的必经路径，中医药的科学‘量化’是东阿阿胶正在开展的研究领域之一，我们将努力抓住机会，讲好中医药故事，为中医药文化赋予新的时代内涵，推动中医药文化复兴。",12.0,6.0,36.0,https://m.weibo.cn/status/G8UvECi5Y?mblogid=G8UvECi5Y&luicode=10000011&lfid=1076031254381361
76,2018-03-24 23:21:10,"按：中国生物医药指数，复星医药名列其中，且权重最高。<br/><br/>医药魔方: 复星、石药、百济、再鼎……这32家公司入选“中国生物医药指数 近日，全球首个从中国本土和海外同时追踪中国生物医药行业的公共指数“中国生物医药指数”（Loncar China BioP... - 雪球 （分享自 <a href='https://m.weibo.cn/n/雪球'>@雪球</a>） <a data-url=""http://t.cn/Rn5EuPe"" href=""https://xueqiu.com/8965749698/103400200"" data-hide=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">医药魔方: 复星、石药、百济、再鼎……这32家公司入选“中国生物医药指数</a> ​",12.0,4.0,30.0,https://m.weibo.cn/status/G8UtLnAaP?mblogid=G8UtLnAaP&luicode=10000011&lfid=1076031254381361
77,2018-03-24 23:15:53,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>",16.0,1.0,14.0,https://m.weibo.cn/status/G8UrCocue?mblogid=G8UrCocue&luicode=10000011&lfid=1076031254381361
78,2018-03-24 22:57:25,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>",16.0,2.0,1.0,https://m.weibo.cn/status/G8Uk8bkuf?mblogid=G8Uk8bkuf&luicode=10000011&lfid=1076031254381361
79,2018-03-24 22:19:55,"//<a href='https://m.weibo.cn/n/黄凡'>@黄凡</a>: 等便宜时就买<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chanzui-ad3f4f182c.png"" style=""width:1em;height:1em;"" alt=""[馋嘴]""></span>",32.0,9.0,271.0,https://m.weibo.cn/status/G8U4U2gR2?mblogid=G8U4U2gR2&luicode=10000011&lfid=1076031254381361
80,2018-03-24 22:18:38,//<a href='https://m.weibo.cn/n/黄土高坡的快乐时光'>@黄土高坡的快乐时光</a>: //<a href='https://m.weibo.cn/n/周振华价值投资'>@周振华价值投资</a>:大多数投资者买这里的股票就可以了,16.0,4.0,74.0,https://m.weibo.cn/status/G8U4nwdvC?mblogid=G8U4nwdvC&luicode=10000011&lfid=1076031254381361
81,2018-03-24 21:55:30,"回复<a href='https://m.weibo.cn/n/刘楠桂'>@刘楠桂</a>:专注于企业的研究，比如，再贸易战，我们也得喝茅台，吃双汇肉，吹格力空调，有病了也得上医院看大夫。投资就是投国运，我对实现两个一百年奋斗目标，实现中华民族复兴的伟大中国梦十分有信心。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;"" alt=""[微笑]""></span>//<a href='https://m.weibo.cn/n/刘楠桂'>@刘楠桂</a>:闲大老师早，对中美贸易战，市场一片恐慌，怎么才能安然渡过。",39.0,11.0,14.0,https://m.weibo.cn/status/G8TV01OF5?mblogid=G8TV01OF5&luicode=10000011&lfid=1076031254381361
82,2018-03-24 06:26:37,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_good-55854d01bb.png"" style=""width:1em;height:1em;"" alt=""[good]""></span>",8.0,7.0,21.0,https://m.weibo.cn/status/G8NPXDlRV?mblogid=G8NPXDlRV&luicode=10000011&lfid=1076031254381361
83,2018-03-23 23:36:12,"正想休息，突然看到这个视频，感动莫名！向伟大的英雄致敬！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;"" alt=""[心]""></span>",41.0,10.0,30.0,https://m.weibo.cn/status/G8L9n0KHu?mblogid=G8L9n0KHu&luicode=10000011&lfid=1076031254381361
